"taxon_id"	"taxon_rank"	"scientific_name"	"assembly_id"	"contig_count"	"scaffold_count"	"chromosome_count"	"gc_percent"	"gene_count"	"assembly_level"	"assembly_span"	"contig_n50"	"scaffold_n50"	"busco_completeness"
"379215"	"species"	"Carpobrotus edulis"	"GCA_965788445.1"	8398	2067	9	41.81		"Chromosome"	939888601	208695	99419539	90.30000000000001
"292458"	"species"	"Agriotes lineatus"	"GCA_965788545.1"	2346	1394	10	36.96		"Chromosome"	2590711224	4416720	212198138	99.2
"295815"	"species"	"Subcoccinella vigintiquattuorpunctata"	"GCA_965789425.1"	7532	5904		32.5		"Scaffold"	589786855	433538	32368212	
"1298853"	"species"	"Ascidiella scabra"	"GCA_966096145.1"	1370	730	9	38.13		"Chromosome"	317486495	806009	33287230	93.30000000000001
"127479"	"species"	"Calathus melanocephalus"	"GCA_966096355.1"	1669	1096	19	30.85		"Chromosome"	966568731	4009859	51750563	99.60000000000001
"439819"	"species"	"Pycnoclavella producta"	"GCA_966096445.1"	326	115		35.85		"Scaffold"	532731853	5641777	48879771	94.80000000000001
"1298853"	"species"	"Ascidiella scabra"	"GCA_966096775.1"	1197	572		37.84		"Scaffold"	323492194	809054	33278614	93.30000000000001
"346790"	"species"	"Leistus rufomarginatus"	"GCA_966112595.1"	436	78	23	32.730000000000004		"Chromosome"	264391372	4280190	14695566	99.2
"346790"	"species"	"Leistus rufomarginatus"	"GCA_966112655.1"	238	70		32.37		"Scaffold"	257831218	4304529	14747797	99.30000000000001
"127479"	"species"	"Calathus melanocephalus"	"GCA_966112745.1"	1326	838		30.86		"Scaffold"	976613316	4514173	49663604	99.5
"439819"	"species"	"Pycnoclavella producta"	"GCA_966112915.1"	294	85	11	35.85		"Chromosome"	531135593	5641777	48804629	94.80000000000001
"23028"	"species"	"Sedum acre"	"GCA_966183405.1"	1244	833	20	38.95		"Chromosome"	643032966	2868677	30464541	93.7
"23028"	"species"	"Sedum acre"	"GCA_966183415.1"	1631	1043	20	38.78		"Chromosome"	666176718	2378746	31476722	94
"382944"	"species"	"Betulapion simile"	"GCA_966183525.1"	1330	256	11	33.32		"Chromosome"	1089724369	1938912	97768225	98.60000000000001
"382944"	"species"	"Betulapion simile"	"GCA_966183735.1"	11647	6189		33.5		"Scaffold"	1183186360	275992	84999299	
"481118"	"species"	"Crocus tommasinianus"	"GCA_966184055.1"	3486	656		41.78		"Scaffold"	2003823669	1159226	227524349	96.80000000000001
"481118"	"species"	"Crocus tommasinianus"	"GCA_966184185.1"	3992	914	8	41.800000000000004		"Chromosome"	2047349248	1136016	260274685	97.30000000000001
"226154"	"species"	"Cheilosia illustrata"	"GCA_966184215.1"	2624	1407		39.5		"Scaffold"	835471006	1452915	129134218	
"2867260"	"species"	"Villa modesta"	"GCA_966184235.1"	58	19	8	26.2		"Chromosome"	358433801	19734722	44685333	96.60000000000001
"2867260"	"species"	"Villa modesta"	"GCA_966185085.1"	6	5		28.5		"Scaffold"	1759466	417701	417701	
"2849648"	"species"	"Rhyzobius forestieri"	"GCA_966185095.1"	7480	1255	9	33.72		"Chromosome"	753453418	158616	96482978	96.80000000000001
"2849648"	"species"	"Rhyzobius forestieri"	"GCA_966185145.1"	19997	19997		33.5		"Contig"	745957638	52947	52947	
"226154"	"species"	"Cheilosia illustrata"	"GCA_966185155.1"	139	23	7	39.730000000000004		"Chromosome"	872706913	42417059	159250359	98.4
"249369"	"species"	"Serpula vermicularis"	"GCA_966197015.1"	2717	1029	14	36.62		"Chromosome"	980491310	1002732	62908978	94.30000000000001
"1298491"	"species"	"Opomyza germinationis"	"GCA_966197025.1"	1389	572	4	42.82		"Chromosome"	315936821	418072	47571614	98.7
"1298491"	"species"	"Opomyza germinationis"	"GCA_966197045.1"	738	456	3	42.83		"Chromosome"	151395988	492173	38319022	64.10000000000001
"249369"	"species"	"Serpula vermicularis"	"GCA_966197055.1"	10708	10691		36.5		"Scaffold"	1043142769	237361	238081	
"94686"	"species"	"Dicranodontium denudatum"	"GCA_966197065.1"	1163	281	11	40.17		"Chromosome"	255081649	438827	20983801	86.9
"1542591"	"species"	"Hylaeus dilatatus"	"GCA_966197075.1"	1389	798	12	42.21		"Chromosome"	307380808	673677	19100058	98.9
"1542591"	"species"	"Hylaeus dilatatus"	"GCA_966197085.1"	1822	1398	12	42.13		"Chromosome"	314316520	642000	16268456	99
"28681"	"species"	"Larus canus"	"GCA_966204495.1"	859	311	35	44.26		"Chromosome"	1317714504	3838233	88504857	99.5
"28681"	"species"	"Larus canus"	"GCA_966207165.1"	824	316	35	45.1		"Chromosome"	1387001037	3787740	87583120	99.5
"48706"	"species"	"Orchesella villosa"	"GCA_966381405.1"	2825	1294		36		"Scaffold"	228226464	175572	37833637	
"48706"	"species"	"Orchesella villosa"	"GCA_966392285.1"	552	125	6	36.11		"Chromosome"	298477119	1118273	51881481	97.80000000000001
"426094"	"species"	"Chelidonichthys cuculus"	"GCA_971782555.1"	1155	398		42.95		"Scaffold"	652160454	1569594	28474642	99.60000000000001
"428710"	"species"	"Sphaeroderma testaceum"	"GCA_971785815.1"	3923	3034		30.26		"Scaffold"	1522326546	2678904	58753766	99.2
"61544"	"species"	"Amphidium lapponicum"	"GCA_971788435.1"	610	130	15	38.67		"Chromosome"	266073107	826190	17995691	88.30000000000001
"2881815"	"species"	"Cyrtopogon pulchripes"	"GCA_971793335.1"	1511	454		37.47		"Scaffold"	1360190352	2135000	238108843	97.60000000000001
"428710"	"species"	"Sphaeroderma testaceum"	"GCA_971796245.1"	5274	4345	26	30.3		"Chromosome"	1521298535	2407971	58484549	99.2
"426094"	"species"	"Chelidonichthys cuculus"	"GCA_971798655.1"	1309	556	24	42.99		"Chromosome"	666050924	1526205	28143164	99.7
"2881815"	"species"	"Cyrtopogon pulchripes"	"GCA_971800845.1"	1846	757	6	37.46		"Chromosome"	1370561012	2183174	237726201	97.7
"156563"	"species"	"Cyanistes caeruleus"	"GCA_971803275.1"	931	455	40	42.44		"Chromosome"	1220456237	3559555	82237909	99.7
"156563"	"species"	"Cyanistes caeruleus"	"GCA_971808865.1"	896	382	40	42.36		"Chromosome"	1229107639	3266771	81606955	99.60000000000001
"107026"	"species"	"Mergellus albellus"	"GCA_971812175.1"	1541	910	39	42.52		"Chromosome"	1160594237	2538332	65538291	95
"2882598"	"species"	"Phaonia falleni"	"GCA_971820795.1"	11474	9760	6	33.86		"Chromosome"	2106659940	1396575	310904570	99.4
"122635"	"species"	"Riccia beyrichiana"	"GCA_971846045.1"	793	201	9	41.58		"Chromosome"	468924148	1451345	64300064	85.30000000000001
"107026"	"species"	"Mergellus albellus"	"GCA_971847395.1"	1612	844	41	42.59		"Chromosome"	1298127596	2393000	77103717	99.4
"1869593"	"species"	"Cochylis atricapitana"	"GCA_971847545.1"	76	31	29	37.74		"Chromosome"	387588671	11952188	13590576	99.60000000000001
"1594254"	"species"	"Cochylis nana"	"GCA_971858525.1"	1042	175		37.980000000000004		"Scaffold"	443526087	859794	14891842	98
"1073592"	"species"	"Pleurota bicostella"	"GCA_971864535.1"	377	277	31	37.83		"Chromosome"	796373857	9274912	26315753	99.60000000000001
"1384715"	"species"	"Abia aenea"	"GCA_971864595.1"	529	192	16	38.9		"Chromosome"	188743821	1187478	12996281	97.9
"1073592"	"species"	"Pleurota bicostella"	"GCA_971865885.1"	330	233		37.82		"Scaffold"	707019882	7681412	25885061	92.7
"1869593"	"species"	"Cochylis atricapitana"	"GCA_971865945.1"	71	34		37.71		"Scaffold"	386401672	10713201	13190517	99.60000000000001
"1384715"	"species"	"Abia aenea"	"GCA_971866655.1"	629	338		38.660000000000004		"Scaffold"	182694356	1107581	12163244	96.5
"1660645"	"species"	"Grapholita compositella"	"GCA_971874465.1"	114	52		38.050000000000004		"Scaffold"	568609628	18230384	22833515	90.10000000000001
"1594254"	"species"	"Cochylis nana"	"GCA_971878185.1"	1126	235	30	37.95		"Chromosome"	449964286	896619	14807898	98.60000000000001
"1594219"	"species"	"Aethes rutilana"	"GCA_971880265.1"	1304	353		38.33		"Scaffold"	426516236	698563	14041659	98.10000000000001
"1594219"	"species"	"Aethes rutilana"	"GCA_971880295.1"	1237	238	30	38.29		"Chromosome"	420310828	680080	14359181	98.2
"2882598"	"species"	"Phaonia falleni"	"GCA_971880325.1"	3849	2345	5	34.410000000000004		"Chromosome"	1758984501	1893033	303300973	99.2
"2829464"	"species"	"Tiphia minuta"	"GCA_971880485.1"	482	180	11	44.33		"Chromosome"	228004650	1195906	22706273	98.5
"1660645"	"species"	"Grapholita compositella"	"GCA_971886065.1"	139	59	29	38.08		"Chromosome"	658365528	20386342	24329565	99.60000000000001
"585988"	"species"	"Amara aenea"	"GCA_973350105.1"	1205	884	18	30.3		"Chromosome"	880371727	6359709	46477551	99.80000000000001
"13465"	"species"	"Crepis capillaris"	"GCA_973357615.1"	2912	1259		38.47		"Scaffold"	2015777107	2203467	606249919	97
"374711"	"species"	"Lathraea squamaria"	"GCA_973357735.1"	350	244	18	34.81		"Chromosome"	546009934	9033729	29407032	91.7
"374711"	"species"	"Lathraea squamaria"	"GCA_973357885.1"	220	121		36.74		"Scaffold"	424433462	9033729	21828132	91.7
"82558"	"species"	"Acrocnida brachiata"	"GCA_973358045.1"	1990	615	20	37.03		"Chromosome"	1661816349	3198013	76419738	97.30000000000001
"465155"	"species"	"Serica brunnea"	"GCA_973358345.1"	1461	1075		33.660000000000004		"Scaffold"	1482897699	5414559	144497857	95.10000000000001
"45985"	"species"	"Arianta arbustorum"	"GCA_973366785.1"	47166	47166		42		"Contig"	3129694774	151326	151326	
"1176461"	"species"	"Phtheochroa sodaliana"	"GCA_973404415.1"	203	167	30	38.53		"Chromosome"	457255758	10299876	16057572	99.7
"2881519"	"species"	"Alliopsis billbergi"	"GCA_973748725.1"	4100	3064		32		"Scaffold"	1016989349	1855605	172367280	
"99387"	"species"	"Ptychostomum capillare"	"GCA_973799455.1"	1418	261	10	40.230000000000004		"Chromosome"	394506959	522371	40967537	85.60000000000001
"1225627"	"species"	"Cynodontium bruntonii"	"GCA_973838815.1"	693	254	14	39.83		"Chromosome"	266506388	985641	20375590	88.2
"1286807"	"species"	"Syntrichia ruraliformis"	"GCA_973838845.1"	756	19	13	41.45		"Chromosome"	340050964	778038	25294722	86.4
"1870269"	"species"	"Psychoides filicivora"	"GCA_973845075.1"	320	60	30	36.28		"Chromosome"	483495060	5385707	17812689	98.2
"140635"	"species"	"Pohlia nutans"	"GCA_973851025.1"	2098	428	22	39.09		"Chromosome"	702309451	660306	30900626	87.7
"480560"	"species"	"Ptychomitrium polyphyllum"	"GCA_973851085.1"	485	87	13	39.13		"Chromosome"	160170127	661394	13182800	87.5
"61562"	"species"	"Orthotrichum anomalum"	"GCA_973894655.1"	906	175	11	37.81		"Chromosome"	292675312	616961	28275170	85
"209795"	"species"	"Marsupella aquatica"	"GCA_973895155.1"	281	66	9	44.35		"Chromosome"	231557950	1633460	27139421	83.9
"295522"	"species"	"Drilus flavescens"	"GCA_973896625.1"	3638	2535	9	36.42		"Chromosome"	1008850195	1096200	95407609	99.10000000000001
"295522"	"species"	"Drilus flavescens"	"GCA_973896695.1"	1930	1012	8	35.7		"Chromosome"	748308460	1069827	87807106	82.4
"264777"	"species"	"Scapania ornithopodioides"	"GCA_973897035.1"	394	23	9	42.83		"Chromosome"	929845968	4452520	108952248	83.7
"13465"	"species"	"Crepis capillaris"	"GCA_973897325.1"	3804	2134	3	38.47		"Chromosome"	2003270729	2449855	598963573	96.7
"585988"	"species"	"Amara aenea"	"GCA_973897575.1"	826	602		30.310000000000002		"Scaffold"	779723446	6197426	44133562	94.30000000000001
"465155"	"species"	"Serica brunnea"	"GCA_973946265.1"	2522	2137	10	33.63		"Chromosome"	1695554116	4783073	133671589	99.80000000000001
"1176461"	"species"	"Phtheochroa sodaliana"	"GCA_973946865.1"	122	84		38.54		"Scaffold"	453864723	14577630	15670200	99.5
"45985"	"species"	"Arianta arbustorum"	"GCA_973947135.1"	3811	1064	30	42.47		"Chromosome"	2641094562	1409077	73762682	95.5
"82558"	"species"	"Acrocnida brachiata"	"GCA_973947565.1"	6705	3416		37		"Scaffold"	1635735431	773000	68593260	
"1870269"	"species"	"Psychoides filicivora"	"GCA_974013035.1"	390	154	29	36.37		"Chromosome"	464458241	5375696	17670564	94.4
"644227"	"species"	"Bryoerythrophyllum ferruginascens"	"GCA_974117225.1"	627	37	12	41.99		"Chromosome"	333831811	936239	25744393	86.7
"226469"	"species"	"Dicranum tauricum"	"GCA_974117265.1"	2783	354	12	40.2		"Chromosome"	490111222	287426	38285667	86.60000000000001
"98466"	"species"	"Flexitrichum flexicaule"	"GCA_974117315.1"	1059	361	14	40.81		"Chromosome"	282270354	589009	19468468	88
"146584"	"species"	"Zygodon viridissimus"	"GCA_974117415.1"	873	113	11	38.87		"Chromosome"	240459881	493609	24437458	84.4
"93848"	"species"	"Tortella tortuosa"	"GCA_974117475.1"	1102	257	13	38.550000000000004		"Chromosome"	291853234	562708	19710685	86.60000000000001
"139838"	"species"	"Radula complanata"	"GCA_974373415.1"	1188	176	16	41.77		"Chromosome"	664614971	1112763	41543526	80.9
"102989"	"species"	"Scathophaga inquinata"	"GCA_974392395.1"	395	263	6	29.72		"Chromosome"	663606239	7857300	121825974	99.80000000000001
"102989"	"species"	"Scathophaga inquinata"	"GCA_974392425.1"	396	250		29.48		"Scaffold"	630179148	7534317	118925617	99.5
"460640"	"species"	"Porella arboris-vitae"	"GCA_974392495.1"	1328	87	8	42.07		"Chromosome"	1198616523	2219548	189698731	84.10000000000001
"758722"	"species"	"Spatalistis bifasciana"	"GCA_974392515.1"	135	101	29	37.61		"Chromosome"	587099145	16571869	20394000	99.60000000000001
"758722"	"species"	"Spatalistis bifasciana"	"GCA_974392535.1"	113	82		37.59		"Scaffold"	585886858	15573633	20134702	99.5
"572902"	"species"	"Swammerdamia caesiella"	"GCA_974392545.1"	100	81	30	38.5		"Chromosome"	412403420	12593737	13624813	
"572902"	"species"	"Swammerdamia caesiella"	"GCA_974392555.1"	122	117		39		"Scaffold"	336824518	12708092	13191301	
"225476"	"species"	"Hygromia cinctella"	"GCA_974392625.1"	10879	3198		39.87		"Scaffold"	1476037370	230523	62961448	91.9
"225476"	"species"	"Hygromia cinctella"	"GCA_974392715.1"	11457	3836	21	39.84		"Chromosome"	1432881076	222033	62444355	90.4
"306421"	"species"	"Bazzania tricrenata"	"GCA_974818285.1"	313	197	10	43.14		"Chromosome"	697648202	12047083	64792415	83.5
"2980188"	"species"	"Aplidium pallidum"	"GCA_974891035.1"	243	33	18	36.47		"Chromosome"	807877887	8009370	47844773	94.4
"2881519"	"species"	"Alliopsis billbergi"	"GCA_974893845.1"	442	71	6	31.69		"Chromosome"	965891947	5775721	173760995	99.30000000000001
"92607"	"species"	"Protoclythia modesta"	"GCA_974939455.1"	2657	1144	7	32.95		"Chromosome"	653140396	609114	103981483	97.80000000000001
"92607"	"species"	"Protoclythia modesta"	"GCA_974939975.1"	1793	494		33.08		"Scaffold"	554618813	638620	100396357	96.7
"402640"	"species"	"Scapania compacta"	"GCA_974939995.1"	186	79	9	41.99		"Chromosome"	314118723	8469629	35357065	84.2
"3225"	"species"	"Ceratodon purpureus"	"GCA_974992335.1"	1953	29	13	42.410000000000004		"Chromosome"	340428360	270564	23282598	86.9
"115595"	"species"	"Rhabdoweisia crispata"	"GCA_975143445.1"	1579	142	14	40.5		"Chromosome"	264189154	280426	18315459	87.9
"122646"	"species"	"Riccia sorocarpa"	"GCA_975143555.1"	2949	864	8	41.85		"Chromosome"	422576536	293616	59147147	85
"1209845"	"species"	"Teucrium botrys"	"GCA_975143565.1"	441	412		40		"Scaffold"	28597756	166893	255444	
"1280447"	"species"	"Acompsia cinerella"	"GCA_975143605.1"	161	62	31	37.79		"Chromosome"	396161209	12178240	13925924	99.5
"495577"	"species"	"Schizopyga frigida"	"GCA_975143675.1"	625	309	12	35.54		"Chromosome"	404460388	2597049	35787531	97.9
"433040"	"species"	"Diplocoelus fagi"	"GCA_975143845.1"	2684	2358		29.55		"Scaffold"	1451447955	3789930	63999119	99
"306638"	"species"	"Potamogeton compressus"	"GCA_975143895.1"	144	98		36.910000000000004		"Scaffold"	295656683	10176699	24958743	94.10000000000001
"260780"	"species"	"Didymodon rigidulus"	"GCA_975145935.1"	1423	166	14	41.37		"Chromosome"	237858424	280579	16917733	85.60000000000001
"433040"	"species"	"Diplocoelus fagi"	"GCA_975146085.1"	4077	3631	15	29.29		"Chromosome"	1695924577	2757361	53417606	99.2
"306638"	"species"	"Potamogeton compressus"	"GCA_975146125.1"	730	679	14	39.79		"Chromosome"	361976203	9714000	24986575	94.2
"98464"	"species"	"Distichium capillaceum"	"GCA_975146355.1"	683	377	14	39.9		"Chromosome"	287065835	1628961	19463886	88.2
"67247"	"species"	"Aulacomnium androgynum"	"GCA_975146365.1"	846	188	11	40		"Chromosome"	236879187	505771	19044678	87.10000000000001
"98470"	"species"	"Fissidens adianthoides"	"GCA_975146375.1"	4505	878	24	37.96		"Chromosome"	577485684	210075	22812427	88
"1209845"	"species"	"Teucrium botrys"	"GCA_975146385.1"	355	25	16	36.7		"Chromosome"	232474983	2254889	14068444	97.30000000000001
"495577"	"species"	"Schizopyga frigida"	"GCA_975146735.1"	503	210		35.51		"Scaffold"	388611581	2658769	34488361	98.10000000000001
"1869417"	"species"	"Agonopterix alstromeriana"	"GCA_975146945.1"	300	167	31	37.09		"Chromosome"	519969865	16563885	18357978	99.7
"104503"	"species"	"Euphydryas aurinia"	"GCA_975146965.1"	215	77	31	34.31		"Chromosome"	711644937	13461844	23393852	99.80000000000001
"1869417"	"species"	"Agonopterix alstromeriana"	"GCA_975147245.1"	173	152		37.13		"Scaffold"	471112545	16660538	17455886	92.4
"1280447"	"species"	"Acompsia cinerella"	"GCA_975147255.1"	96	68		37.800000000000004		"Scaffold"	354571662	12733510	13664858	92.30000000000001
"104503"	"species"	"Euphydryas aurinia"	"GCA_975147325.1"	201	150		34.410000000000004		"Scaffold"	622278255	14294561	22490614	90.30000000000001
"61572"	"species"	"Splachnum sphaericum"	"GCA_975259135.1"	539	104	8	46.22		"Chromosome"	175374463	662010	23552166	85.5
"98324"	"species"	"Campylopus introflexus"	"GCA_975300755.1"	1728	316	12	41.87		"Chromosome"	241170858	243289	18890008	86.9
"1005073"	"species"	"Anania funebris"	"GCA_975300765.1"	149	77	32	37.36		"Chromosome"	565047306	15892232	19077111	99.80000000000001
"93151"	"species"	"Kiaeria blyttii"	"GCA_975300795.1"	793	198	14	40.64		"Chromosome"	262662768	703765	20332908	88.4
"1005073"	"species"	"Anania funebris"	"GCA_975301095.1"	167	124		37.35		"Scaffold"	515071098	16229089	18939494	95.5
"296912"	"species"	"Grimmia decipiens"	"GCA_975301225.1"	1066	1066		54.5		"Contig"	20206568	18923	18923	
"296912"	"species"	"Grimmia decipiens"	"GCA_975301245.1"	2963	277	26	40.02		"Chromosome"	556277087	292733	22591750	87.9
"2495129"	"species"	"Nysson trimaculatus"	"GCA_975301255.1"	2657	2473		39.13		"Scaffold"	403464387	861213	4206000	98.9
"2495129"	"species"	"Nysson trimaculatus"	"GCA_975301485.1"	797	596	28	39.02		"Chromosome"	301312361	1895111	10247200	98.80000000000001
"1510177"	"species"	"Dicranum scottianum"	"GCA_975465555.1"	3145	581	8	41.52		"Chromosome"	550331151	309000	68687881	86.7
"260776"	"species"	"Vinealobryum insulanum"	"GCA_975465575.1"	1177	625	13	41.1		"Chromosome"	277380014	645812	17234450	86.60000000000001
"96799"	"species"	"Amphidium mougeotii"	"GCA_975525615.1"	881	154	14	39.01		"Chromosome"	272102194	581359	18876701	88.2
"576385"	"species"	"Pohlia wahlenbergii"	"GCA_975525915.1"	2536	1276	11	39.37		"Chromosome"	364758220	387262	30458288	87.10000000000001
"201562"	"species"	"Polytrichum piliferum"	"GCA_975525945.1"	1094	784	7	41.11		"Chromosome"	455533531	2313790	61874882	87.2
"248357"	"species"	"Douinia ovata"	"GCA_975526185.1"	516	200	9	42.78		"Chromosome"	1029255173	7574143	138274450	83.80000000000001
"264776"	"species"	"Scapania gracilis"	"GCA_975526265.1"	131	9	9	42.95		"Chromosome"	314071455	5017893	33064515	84.30000000000001
"2779711"	"species"	"Flexitrichum gracile"	"GCA_975573065.1"	1084	331	14	39.88		"Chromosome"	242234249	472536	18012156	88
"201550"	"species"	"Pogonatum aloides"	"GCA_975573085.1"	1499	748	7	41.28		"Chromosome"	487305518	966030	64011405	86.7
"280637"	"species"	"Pleurozia purpurea"	"GCA_975705895.1"	103	12	9	43.96		"Chromosome"	1095082609	80116000	144836377	84
"290674"	"species"	"Lesteva punctata"	"GCA_975739945.1"	6033	2174	9	32.05		"Chromosome"	1256736919	443094	133440658	97.9
"290674"	"species"	"Lesteva punctata"	"GCA_975740015.1"	4891	1028		32.03		"Scaffold"	1226398390	459486	131383721	98
"176794"	"species"	"Russula gracillima"	"GCA_975961605.1"	105	15	11	50.47		"Chromosome"	41361926	661793	3993894	97.7
"176794"	"species"	"Russula gracillima"	"GCA_975967265.1"	1048	1048		49		"Contig"	15210896	15658	15658	
"1007343"	"species"	"Abraxas grossulariata"	"GCA_975968935.1"	329	269		36.45		"Scaffold"	565696537	14226794	19549558	99.5
"1007343"	"species"	"Abraxas grossulariata"	"GCA_976010855.1"	193	144	28	36.56		"Chromosome"	548621020	18241371	19852593	99.60000000000001
